probe,RANKL_0h_1,RANKL_0h_2,RANKL_0h_3,RANKL_0h_4,RANKL_0h_5,RANKL_0h_6,RANKL_24h_1,RANKL_24h_2,RANKL_24h_3,RANKL_24h_4,RANKL_24h_5,RANKL_24h_6,RANKL_48h_1,RANKL_48h_2,RANKL_48h_3,RANKL_48h_4,RANKL_48h_5,RANKL_48h_6,RANKL_72h_1,RANKL_72h_2,RANKL_72h_3,RANKL_72h_4,RANKL_72h_5,RANKL_72h_6
37134,4.650639957,4.406394523,4.368003597,4.335511795,4.54772275,4.505165537,4.550713759,4.417166795,4.4300512,4.639974444,4.551268256,4.399102671,3.21892036,3.446767764,3.190806085,3.206693847,3.263280673,3.181751973,3.453869511,3.355877392,3.324322679,3.344355367,3.423675259,3.406973442
37158,1.597101761,1.670202412,1.749556312,1.724758212,1.448478124,1.685310847,1.712048822,1.694115518,1.837710298,1.772531532,1.707713747,1.945775537,2.663221434,2.740087366,2.584127835,2.865485282,2.735375895,2.721746673,2.404303997,2.388378983,2.364994118,2.462675545,2.30400271,2.455132175
37171,1.718401637,1.72068872,1.87452891,1.812749903,1.849546434,2.067944682,1.719951579,1.447702027,1.576755198,1.744808956,1.795725949,1.676477447,2.280873269,2.286932446,2.546378164,2.492787554,2.590097943,2.549117172,2.277062052,2.193889271,2.190378781,2.180813641,2.25717939,2.099174702
37193,3.993763971,4.137079778,4.157719833,4.39530739,4.032715499,4.156342821,2.909026043,2.963990391,2.919843042,2.917076748,2.832833551,2.863030793,2.226720234,2.279314189,2.07194846,2.127362051,2.115135192,1.999302939,2.113765303,2.11275578,2.094876394,2.231043125,2.158101108,2.110517968
37198,5.375333557,5.41354296,5.240770712,5.4779896,5.336789262,5.38080542,4.586914082,4.331049211,4.478004926,4.558965432,4.23038059,4.385966374,3.137307458,3.165983821,3.027837627,3.131452271,3.28518873,3.051938251,2.955145068,2.821866613,2.826770967,2.782758157,2.809825172,2.989392677
37207,6.06379859,6.118606194,5.997620807,5.76815464,5.812040738,5.905910152,7.404130897,7.444448025,7.377421626,7.351089876,7.223182016,7.300156156,4.754199461,4.912123677,4.622565738,4.593478447,4.585476493,4.635743108,4.025847501,4.169314587,3.980046713,3.792067843,3.891848105,3.88226061
37213,3.042724906,3.064202068,3.053643253,3.208015442,2.954821844,3.055527474,4.670492281,4.495964717,4.417402622,4.661042917,4.445617504,4.395797984,3.318856631,3.360935776,3.51683511,3.456563324,3.389754073,3.584102594,3.828158489,3.662145407,3.654258403,3.647762142,3.761632127,3.547254015
37214,3.536487366,3.468512997,3.415657409,3.356786081,3.576232165,3.432872002,2.3251671,2.328711849,2.294476442,2.294541191,2.330740425,2.28534133,2.389436241,2.356440838,2.217391331,2.457107974,2.30950946,2.126840049,2.104032868,2.129920561,2.01241903,2.158984544,1.91774518,2.031800688
37235,2.732364166,2.601672441,2.666746644,2.461777799,2.615964447,2.614625718,1.973793842,1.992118904,1.770299123,1.818869443,1.967020458,1.932707852,1.854611924,1.873845234,1.942283397,1.988946191,1.808906417,1.710972847,1.562517901,1.688792598,1.651956784,1.614996257,1.700136036,1.617327597
37256,3.978684403,4.20238513,4.089077708,4.209612095,4.145085347,4.104879447,3.773942382,3.236342314,3.861714697,3.963711865,3.449768615,3.650876469,2.934990518,2.949649461,2.889252919,2.757927153,3.005135858,2.901258482,2.731668923,2.695775678,2.945482309,2.550787692,2.559217955,2.68247559
37305,4.246634277,4.303561158,4.083713049,4.1241401,4.135117032,4.107447552,2.497134519,2.459994225,2.500180071,2.403786178,2.409805141,2.521605929,4.921027433,5.04971362,4.903728914,5.016777009,4.9366518,4.936169669,5.174777122,5.386036075,5.258728648,5.219928174,5.310031077,5.318667471
37320,1.525369244,1.72149538,1.703533377,1.67064757,1.623742069,1.557285124,1.572420668,1.612001653,1.718389721,1.525755886,1.644838549,1.598646582,2.040247441,1.957478142,2.011131665,1.845134897,1.712936975,1.901140714,2.317335598,2.519026879,2.492868384,2.239892076,2.313927021,2.221491137
37396,5.253257698,5.270404928,5.05269726,5.261384019,5.18800817,5.184227549,6.248778301,5.891977091,5.904662998,5.989031449,5.775903503,6.125492593,7.007193438,7.348654916,7.138148465,7.031495031,7.154004438,7.167270167,6.798300372,7.116398606,7.027442408,6.708867865,6.984836,6.890748132
37407,1.641007553,1.451292886,1.677032741,1.647361701,1.591330685,1.906924878,2.96563383,2.824728251,2.969048678,2.932623103,2.565260074,2.94777345,1.978715069,2.057215223,2.07350143,2.030181787,2.13748419,2.175425802,1.765901171,2.000267678,1.956854714,1.868300124,2.022427211,2.015757342
37411,2.736103526,2.799996986,2.781208785,3.18349626,2.84403527,2.993823286,2.803317224,2.803795354,2.77893556,2.994604174,3.168346299,2.947718178,4.011004338,4.251200931,4.137270515,4.184021844,4.381658049,4.198716977,4.746933347,4.673828286,4.867208425,4.769238271,4.703949851,4.709264006
37428,4.670428427,4.953146336,4.448383533,4.527727549,4.726298354,4.581861544,5.095308146,4.831525865,4.528898095,5.197500777,4.93358878,4.846550497,2.973251619,2.946198816,2.709967686,3.172839561,2.807365278,2.781961442,2.591682883,2.649467385,2.707684622,2.656261648,2.729080007,2.800807277
37445,5.0615896,5.217295237,5.145044401,5.148517182,5.115767293,5.050544246,3.308665537,3.449741831,3.334291085,3.186260806,3.114843534,3.410427465,3.490539049,3.641803522,3.387650369,3.240478092,3.310496358,3.512936159,3.705973954,3.839040931,3.807694568,3.572231787,3.581482255,3.525478582
37480,3.557771378,3.422899936,3.339219539,3.334202108,3.431345143,3.304705037,2.09932497,1.974238468,1.993214908,2.065390064,1.940997578,2.134055175,2.278179553,2.492705155,2.399986634,2.39121815,2.546396043,2.396157993,2.31239429,2.126692425,2.132066077,2.236706603,2.286277262,2.138846474
37493,2.363806233,2.472209887,2.367992251,2.570598291,2.332454769,2.387521845,2.151919489,1.997743463,1.871948445,1.813999204,1.841055623,2.069205794,2.073241202,1.837863241,1.865133578,1.958360234,2.09648815,1.925551884,1.942090632,1.681098714,1.784714874,1.954760259,1.718988132,1.672240106
37497,5.959904741,6.058241472,6.045378752,6.011381683,5.731199471,5.995260701,5.67853727,5.563730463,5.773244301,5.716749149,5.436079833,5.678889498,4.457938925,4.662869684,4.446603603,4.318219953,4.456776939,4.582124889,4.093100687,4.202224129,4.215177298,4.02994521,3.93591437,3.997384473
37517,1.793391906,1.877121746,1.807598959,1.906430505,1.781375839,1.916531959,2.064596895,1.958430333,1.964293555,2.074721296,2.096716214,2.062714972,2.704047726,2.697266129,2.619104599,2.721755766,2.833769012,2.696400073,2.688263445,2.840197025,2.794887986,3.003426164,2.928151132,2.705107383
37537,4.019639124,3.924451549,3.829284267,3.992136512,3.986293875,4.002781393,4.419028397,4.321858077,4.285484687,4.420968492,4.320022887,4.474227017,5.643456715,5.827619273,5.377220294,5.710953226,5.678964332,5.462927141,5.612789238,5.728274932,5.615331856,5.336374081,5.624882865,5.285831574
37544,6.495391041,6.33936542,6.152196925,6.34800226,6.213549243,6.228358885,6.954634543,6.875813143,6.805598124,6.967825738,6.727878541,6.879240851,4.449373215,4.568153619,4.304061447,4.688441488,4.33744326,4.417911411,4.056764953,4.281252867,3.98976085,4.100143218,4.244748954,3.958671119
37571,5.868444843,5.801726012,5.535976146,5.679972103,5.62112306,5.744758801,5.223769138,4.881270984,5.020077135,5.039321144,4.942324497,4.787091109,3.609938622,3.835336499,3.591020534,3.579614383,3.699751109,3.50009523,3.266819486,3.367749269,3.307095749,3.210164142,3.212330115,3.267469887
37594,4.940124236,4.848005219,4.731881234,4.620839569,4.805264753,4.919260161,5.399861857,5.316591967,4.912422221,5.340230174,5.318941432,5.093658399,3.454850774,3.530894079,3.486347995,3.532394754,3.62774066,3.317194819,3.702203053,3.40541068,3.647687564,3.425068635,3.498226693,3.36236865
37640,5.38780803,5.370278695,4.993668856,5.326085317,5.356828919,5.237966326,3.838083371,3.468906017,3.492355197,3.594080804,3.704244136,3.588358974,5.334903389,5.475159979,5.12671218,5.508317181,5.433172288,5.265835104,5.620799555,5.712044765,5.426621436,5.54955775,5.447285794,5.433672807
37691,5.641221471,6.143039037,5.932993835,6.144174656,5.606138975,6.212811516,6.123047991,6.142576054,6.154140807,6.415664812,5.8767618,6.143785811,2.917735455,3.099359321,3.024030714,2.762484003,3.032825512,2.962773378,2.855068863,2.778686668,2.940455082,2.814604017,2.90933385,2.992197234
37696,2.063867024,1.926128708,2.268357025,1.946599791,2.196667299,1.872246303,4.778200052,4.613692359,4.784800465,4.744857387,4.556521556,4.620562799,1.814687063,1.784480255,1.783609139,1.82419097,1.865979174,1.796656871,1.457864478,1.722472288,1.901778577,1.792365828,1.913721364,1.774821642
37704,4.836639206,4.726537606,4.709172826,4.97726339,4.880681031,4.771153799,6.622949174,6.483929136,6.314211666,6.575289862,6.50434071,6.512299759,4.327192147,4.677595039,4.273037063,4.479143317,4.440236928,4.469593809,4.450364952,4.394384898,4.262421181,4.505293384,4.389899756,4.403878467
37738,4.198611172,4.065441251,3.91277709,4.170042764,3.97082368,4.023163096,4.890559945,4.826198933,4.820205879,4.814818638,4.751479152,4.849550953,2.745489327,2.987491063,2.956499266,2.858683125,2.987104341,2.753821857,2.884082712,2.813690685,2.567589369,2.632510541,2.630136024,2.437393184
37765,4.023099817,4.002757101,3.734392934,3.93684954,3.871439832,3.756333837,4.648989989,4.422297824,4.398401971,4.600937695,4.641937745,4.534107307,2.1823144,2.47046504,2.238341701,2.390312322,2.430699165,2.367862918,2.261348616,2.17452947,2.099751822,2.220025412,2.048133603,2.347581692
37776,3.908285562,3.944110127,4.052543957,4.001316907,3.996785764,4.035408027,2.751699283,2.821033042,2.621813153,2.528374212,2.612260311,2.60434477,2.735006238,2.859172145,2.754565758,2.661692493,2.751399934,2.6864418,2.837484197,3.227169041,2.967803786,2.781237658,3.105722047,2.887737048
37786,5.269806916,5.387042728,5.283057925,5.661399804,5.31726531,5.244272944,3.570266491,3.573536579,3.477646917,3.586398696,3.437736284,3.461578804,3.167374065,3.372786987,3.197484953,3.312218227,3.240639212,3.162426525,2.271412757,2.436439949,2.310453206,2.387694842,2.373038209,2.355182318
37792,4.237902161,4.262924767,3.985167162,4.213430729,4.078265324,4.064421753,4.26326944,4.218337611,4.073429246,4.185213775,4.098670943,4.282803042,4.849736221,4.975515648,4.804410637,4.710937347,5.037540063,5.039557621,5.736425195,5.907378856,5.627756669,5.810366993,6.005900987,5.768988584
37795,4.737891573,4.637771491,4.594066541,4.720906501,4.570765613,4.880642762,4.017762262,4.039531922,4.204530857,3.927500468,3.989609889,3.990997847,2.908301497,3.060802467,2.770643627,2.805021129,2.842038727,2.8760864,2.51094321,2.5438458,2.623506025,2.507498986,2.676314843,2.615367417
37801,1.782898081,1.816644062,1.902397192,2.038443499,1.94088854,1.878915738,2.694250665,2.596519374,2.654636292,2.656249148,2.523776639,2.866702422,2.232979172,2.428283613,2.375198516,2.26322494,2.274322151,2.330539298,2.223588212,2.157550416,2.146082269,2.184376991,2.085098474,1.916857347
37827,3.290790573,3.420076801,3.314193288,3.352066349,3.441301257,3.280178596,3.572609216,3.651369982,3.358320889,3.707150455,3.755119367,3.388667711,4.488401934,4.573758731,4.333668785,4.807471398,4.483519378,4.393234795,4.325845733,4.536835003,4.385682875,4.373750093,4.197286767,4.29863065
37868,5.343142946,5.41810751,5.193420094,5.610917072,5.417001835,5.22127379,4.862558816,4.631159893,4.644894557,4.679249712,4.622691088,4.700324423,3.372786471,3.457911949,3.412798359,3.493593251,3.463452794,3.267753056,3.441301594,3.387903771,3.27685027,3.450479681,3.337812811,3.165521335
37873,2.794693681,2.888346358,2.754901201,2.800469722,2.723952357,2.998333617,6.070286392,5.860150995,5.818644664,6.146276442,6.007722998,6.034079661,4.522246919,4.786352926,4.444770977,4.514332828,4.752271411,4.635384832,3.214824524,3.274468773,3.183216003,3.226399829,3.308779589,3.212292405
37910,8.848504858,9.024862383,8.937110827,9.188933605,8.815779226,9.137838134,9.316060916,9.239100535,9.216277055,9.397713022,9.059616068,9.135269478,5.74748375,5.900214648,5.667943642,5.442280976,5.416412938,5.079433968,4.206767275,4.018503139,4.286245343,4.329260178,4.239643729,4.276217967
37923,2.117085557,2.06933039,2.128634175,1.857050223,2.002556125,2.181862641,2.96218797,2.721732342,2.70101741,2.717146222,2.77973324,2.584576017,3.488440437,3.707005712,3.414153925,3.682451234,3.53002057,3.435112993,2.982359908,3.168740039,3.170603623,3.037182655,2.988476851,3.082788738
37926,1.677900115,1.716959918,1.710848426,1.727289687,1.74787031,1.623628714,2.346546687,2.119436117,2.07535373,2.093890612,2.277869131,2.225038949,2.554727729,2.478126955,2.722204849,2.67361726,2.593052496,2.339321948,2.553159431,2.624882869,2.708097621,2.864251589,2.742303224,2.548295141
37927,3.592338877,3.604654127,3.4815161,3.481755905,3.187595772,3.60431001,3.987046148,4.048751901,3.910301905,3.818823208,3.696910279,3.971111604,4.811262837,5.106287843,5.011342755,4.289753625,4.956683685,4.954522058,4.909105443,5.236575377,5.052314176,4.665076125,5.136851091,5.032709471
37937,4.162563154,4.16936662,4.28438535,4.165994079,4.173120598,4.123444611,5.34113885,4.972018034,5.051451097,5.225699976,5.018311351,5.292012052,2.990947949,3.057089212,2.976489201,3.054804099,2.935931985,3.16451182,2.027351558,2.074693032,2.227778861,2.093726153,2.313876235,2.186735714
37955,3.904513436,3.497147133,3.591720267,3.536124735,3.532333772,3.706433627,3.413643538,3.235315363,3.345670824,3.391860517,3.43643576,3.311697685,4.38292792,4.738091049,4.217061961,4.399275665,4.643572653,4.439056887,4.956485971,4.985081963,4.893025358,4.665620106,5.207686062,4.946166404
37960,1.174441567,1.324154337,1.345768224,1.42629027,1.348362212,1.493839367,1.207067444,1.611485888,1.451089275,1.402494619,1.531060479,1.466743371,2.226773855,2.290880728,1.980966238,2.246089467,2.216471371,1.904163429,1.940215682,1.923693917,1.933861202,1.937745706,1.790475729,1.889874244
37972,5.661359813,5.544752407,5.392027313,5.628517479,5.471681427,5.398129033,6.328636113,6.160968881,6.225333655,6.418106314,6.106066693,6.260167496,3.798931577,3.903490135,3.546876392,3.834993505,3.814739313,3.683744844,3.180090516,3.124212089,3.123571907,3.141040327,3.126562873,3.090664168
38028,4.297792828,4.476430871,4.528859681,4.596357642,4.560328075,4.531284159,5.200049446,4.607419649,4.693641712,5.206351917,4.920438818,4.965820935,2.965685034,3.113093008,2.90548162,2.932234328,3.235923431,3.232392877,3.142012551,2.947072593,2.964875634,2.863700133,2.925437213,3.017262178
38057,2.68782837,2.640570795,2.703476853,2.906636626,2.666654454,2.777069094,1.94663118,2.165962724,2.060763823,2.065091166,2.012521347,1.877647312,2.753741697,2.877668919,2.710741414,2.649815478,2.842073708,2.677888867,2.930035414,3.076097423,2.878749621,2.932101787,3.060155968,3.04740897
38077,4.678348819,4.816551574,4.728513352,5.116541465,4.866252309,4.896421147,2.760520362,2.619944122,2.656132855,2.864002877,2.734864062,2.980332691,4.983282706,5.334084138,4.999819755,5.036375372,5.256995193,5.102932424,5.381851204,5.284062654,5.412492397,5.547601322,5.360043335,5.204674721
38105,6.655869384,6.627934375,6.344808892,6.526511934,6.471899548,6.294133886,7.675448275,7.239674507,7.130696626,7.350909552,7.454911481,7.325582548,4.755152817,4.83597532,4.666027095,4.940139203,5.049780837,4.719792597,4.606010685,4.817637077,4.642070577,4.68795119,4.680436507,4.646915354
38109,8.936457036,8.79492221,8.841502814,8.750608263,8.710586073,8.690361728,7.36011147,7.124035352,6.923774838,7.05952207,7.035355417,7.10725162,7.224445752,7.236821051,7.039768257,7.24425417,7.199208704,7.289768658,5.965155484,6.128273808,6.117649314,6.072240741,6.254846888,5.906225264
38115,2.890072744,2.824364541,2.851511327,2.912431392,2.775784071,2.947913841,2.082042531,1.997316604,1.892962737,2.149444659,1.893225503,2.079021422,2.180720712,2.420110344,2.342094782,2.275222548,2.268254445,2.186637837,2.108579798,2.067340682,2.158575041,2.080327419,2.092323449,2.055157386
38116,2.426786217,2.528117406,2.431607643,2.437436677,2.538725539,2.397711838,1.806815042,2.012490839,1.719336972,1.815892213,1.805059706,1.874270115,2.006023737,1.996132311,2.033663385,2.04159722,2.00392873,1.91923627,1.883955355,1.804167908,1.845575623,2.045683598,1.952253201,1.859316459
38130,4.534632876,4.383198287,4.589525754,4.594304016,4.594781872,4.431878174,5.626684447,5.464842819,5.259699694,5.664994891,5.691961633,5.595553186,6.577033435,6.834836931,6.455087998,6.728813628,6.835709615,6.631456361,5.417300231,5.751008986,5.631090659,5.740277831,5.824184488,5.604301251
38171,3.24147343,3.183844215,2.993789975,3.156917872,3.21484095,3.010967367,2.240760882,2.318497693,2.143499269,2.361123713,2.081832283,2.087346231,4.560125649,4.596642426,4.46036028,4.578693889,4.541347481,4.432291211,4.297353882,4.739492766,4.558523165,4.579745089,4.507799255,4.404499731
38174,2.887739909,2.797215212,2.7468226,2.85945199,2.910637633,2.853290977,2.047059696,2.084205178,2.042731726,2.151725203,2.303674651,2.14991061,4.084157343,4.20754884,3.994289184,4.093180324,4.038093268,4.062725245,3.124721737,3.334180359,3.096279915,3.256398486,3.210179012,3.18905113
38194,2.434693518,2.363156326,2.213904441,2.457537408,2.594770982,2.257914306,1.98675476,1.981329075,2.077158259,2.194663518,2.129154101,2.070579856,3.611829467,3.721382348,3.559191315,3.643212393,3.607825406,3.615016985,3.988358095,4.167498071,3.983077978,4.042881453,4.002756352,3.848291116
38234,7.177424814,7.130592611,7.090468858,7.503539433,7.312497636,7.125927752,7.843982918,7.414215049,7.51434429,7.702336873,7.591814417,7.540852232,4.956965738,5.072855803,5.093383652,4.786517533,5.250075781,4.933811972,5.037517848,5.086839346,5.05915148,5.046868033,4.971954959,4.86073994
38251,4.636535201,4.692851712,4.402211532,4.527501527,4.34088945,4.718676406,5.308948028,5.286179749,5.382096838,5.329654319,5.340177018,5.548380276,6.162178864,6.388761198,6.463928329,6.201777332,6.594579698,6.16991291,6.187533294,6.484785991,6.456545068,6.17146644,6.369047821,6.184092485
38252,2.493804641,2.32704495,2.310762735,2.52849768,2.534714588,2.495704173,2.558766789,2.500780253,2.325914808,2.601044742,2.428538109,2.33808931,3.123710389,3.498295652,3.144262487,3.32679952,3.265436382,3.207505499,3.085473547,3.22723831,3.101129815,3.18088011,3.124135715,2.860107507
38268,2.558228772,2.371686552,2.499472172,2.495028652,2.447765857,2.521161636,3.372444278,3.248728052,3.171271506,3.22026262,3.108340908,3.385987945,4.024827035,4.229529834,3.920165011,3.78638849,4.11786025,3.839325668,4.186508633,4.234944388,4.170546443,4.059298986,4.271786828,4.013657526
38271,4.455927205,4.545300612,4.232463956,4.480042899,4.575737534,4.506784906,6.118860385,5.98635489,5.867322113,6.081490122,6.101126726,5.826821665,5.727067487,5.908066643,5.608851888,5.882697049,5.897705547,5.797561214,5.199718298,5.384367557,5.341295478,5.295391975,5.543416524,4.945413578
