probe,0,RANKL_0h_1,RANKL_0h_2,RANKL_0h_3,RANKL_0h_4,RANKL_0h_5,RANKL_0h_6,RANKL_24h_1,RANKL_24h_2,RANKL_24h_3,RANKL_24h_4,RANKL_24h_5,RANKL_24h_6,RANKL_48h_1,RANKL_48h_2,RANKL_48h_3,RANKL_48h_4,RANKL_48h_5,RANKL_48h_6,RANKL_72h_1,RANKL_72h_2,RANKL_72h_3,RANKL_72h_4,RANKL_72h_5,RANKL_72h_6
23598,ILMN_2574066,1.503233955,1.407096449,1.636659713,1.387152035,1.574017795,1.450256286,1.509806005,1.670285342,1.641397607,1.396937909,1.54495496,1.453299876,1.753071552,1.661389563,1.578483633,1.651040672,1.450563372,1.464464662,1.71745546,1.68774814,1.732547843,1.559019147,1.709937892,1.690870639
23601,ILMN_2574165,1.849919333,1.691189981,1.920125293,1.801472874,1.858192157,1.728315384,1.602018839,1.740387723,1.526331944,1.709947716,1.717091517,1.685772744,1.808535537,1.851892983,1.731249794,1.868764005,1.775546322,1.873817175,1.927438056,2.071463612,2.034742603,1.98226815,1.91367673,2.063974162
23604,ILMN_2574233,1.71590941,1.602837184,1.680702908,1.722266976,1.739649624,1.794293908,1.767356937,1.726344317,1.763286571,1.91103204,1.954378976,1.939916653,2.034697229,1.899240469,1.865288084,1.802571807,2.085966414,1.794409555,1.96315288,2.004915737,1.986810205,2.184383806,2.090587454,2.010363263
23610,ILMN_2574401,2.040522374,1.976974146,2.038450789,1.909948083,1.99983239,1.781261672,2.501683534,2.456042057,2.308391829,2.030735049,2.279689338,2.1036112,2.27174127,2.384090515,2.188131606,2.149639072,2.000477144,2.152606768,2.215693342,2.438808295,2.275279091,2.078371345,2.21366654,2.121664838
23623,ILMN_2574702,2.240240175,2.043837501,2.054367074,1.97419932,1.926411534,2.060554072,1.835213253,1.930304369,1.886472904,1.713641522,1.80705058,1.971903132,1.875212799,1.884603479,1.833501758,2.062941668,2.009303657,1.929535621,1.748745848,1.745479619,1.750247854,1.668532716,1.759664862,1.787146432
23624,ILMN_2574754,2.973230067,2.972722062,2.882018805,2.750115896,2.979796485,2.984344559,3.719742119,3.574914667,3.548930397,3.795398309,3.736293003,3.695467907,2.802406634,2.926034262,2.830929002,3.026224908,2.900229748,2.855540515,2.914455065,2.994431914,2.981072482,2.87450017,2.958051713,2.744872362
23626,ILMN_2574839,1.803280206,1.665359117,1.65468013,1.583396057,1.594181986,1.587509834,1.82371121,1.708453069,1.738063296,1.714468003,1.761237247,1.820549588,1.890578373,1.958204836,1.876936346,1.813474096,1.98906886,1.909812721,1.956006817,2.065667925,1.967308394,1.937459113,2.057983754,1.8271483
23633,ILMN_2574982,1.804316634,1.711502131,1.751856668,1.727370066,1.919924393,1.678123535,2.047219193,2.164404259,1.998004699,2.126106513,2.109756868,1.990114434,1.723383195,1.723489618,1.598771292,1.82800585,1.580986239,1.577001875,1.593621758,1.547491052,1.695141666,1.656048866,1.583214652,1.52601896
23641,ILMN_2575324,1.875505334,1.856369303,1.892824199,1.752019904,1.844748552,1.897992619,2.389566397,2.384643557,2.26211744,2.43701135,2.345237621,2.58491707,2.315774629,2.255241526,2.062679103,1.947795121,2.297379192,2.235907267,2.263320426,2.263510087,2.34440684,2.141064001,2.202403281,2.479272255
23643,ILMN_2575413,2.968954432,2.919641994,3.024003387,2.922382587,2.977888212,2.976993008,3.60747647,3.689199694,3.577877358,3.776285084,3.695493772,3.663208687,3.177873919,3.340522617,3.176863428,3.329646652,3.291522563,3.179515855,3.208524235,3.331919372,3.249005093,2.996286662,3.079041545,3.00120432
23655,ILMN_2575779,5.011437758,5.169647455,5.023543283,5.468821441,5.065079447,5.321770068,6.266421542,6.036463671,6.077497688,6.420104273,5.931303395,6.140695732,5.404198453,5.470243532,5.19378179,5.300701632,5.621180761,5.402034898,5.304735861,5.393433245,5.298343892,5.324865761,5.344126728,5.398495092
23661,ILMN_2575986,2.978446247,2.810207366,2.816395561,2.795368235,2.720825031,2.796437808,3.109943365,2.941814878,3.157184399,3.101217727,2.976484839,3.034449887,3.369502324,3.426731016,3.273551393,3.355407578,3.25152151,3.252304786,3.367070147,3.402412248,3.326982296,3.259808626,3.437611771,3.449353458
23662,ILMN_2575994,3.631468839,3.453417531,3.667289996,3.398701911,3.465991067,3.495873098,4.309004099,4.130773256,4.229174405,4.244999715,4.175179234,4.230438608,3.626780221,3.938141344,3.649752517,3.600333224,3.58728956,3.469678798,3.568483007,3.829613034,4.054964956,3.543777594,3.650805553,3.566115546
23686,ILMN_2576736,3.032071682,3.209816939,3.035546418,2.998184435,3.116458281,2.919413962,3.833044445,3.690615789,3.578101112,3.707490998,3.3642238,3.804123975,3.474887468,3.757736506,3.581297221,3.453194957,3.572120946,3.542452502,3.865193029,3.839688038,3.816002536,3.750672792,3.737350362,3.763825806
23693,ILMN_2576984,2.801225982,2.759711544,2.973503591,2.468173225,2.738944855,2.702211352,2.804525594,2.840892836,2.962600379,2.687996981,2.94140041,2.95713051,3.080355574,3.468706731,3.041633654,2.944090363,3.3519452,3.296183801,2.978845128,3.176741729,3.221111268,2.87771706,3.131570512,2.96580953
23694,ILMN_2576994,2.474265969,2.3155087,2.356331113,2.450113152,2.293823686,2.434324574,1.970810792,2.045456882,1.928415136,1.909764818,2.050322638,2.010747876,2.068598653,2.056415821,2.065521837,2.091682507,2.191978201,2.181261193,2.271599563,2.07189704,2.243657271,2.093646466,2.109178493,2.19009154
23696,ILMN_2577151,1.945196016,1.887368676,1.897250894,1.834139406,1.884623746,1.80219531,1.906949008,1.954363325,1.941131214,1.79975481,1.874485887,1.982294412,2.258541846,2.157628606,2.080591324,2.224045868,2.277198289,2.28812844,2.387300501,2.396012952,2.452729525,2.310123708,2.486318428,2.588072387
23711,ILMN_2577617,1.404870925,1.278537284,1.566192227,1.366236301,1.620037711,1.494915644,1.440939213,1.402728841,1.416738045,1.325735334,1.397078123,1.513380978,1.59634868,1.635905262,1.694182626,1.458072162,1.674522916,1.550069474,1.602218278,1.574106312,1.432145441,1.593758647,1.657777567,1.554700373
23747,ILMN_2578798,2.387319044,2.487222512,2.472635591,2.358712283,2.372244576,2.577391529,2.905342491,2.836626763,2.944266603,2.867278525,2.778499908,2.937759466,2.678522015,2.798298029,2.688931967,2.75335242,2.729373219,2.78151902,2.939628244,2.977610441,2.715705747,2.696530593,2.980344952,2.92335267
23748,ILMN_2578829,2.268215854,2.244983292,2.217008309,2.227514102,2.198353461,2.322972874,2.415474281,2.443481144,2.377736503,2.185641637,2.130810125,2.514692653,2.960758212,3.095050106,2.996077786,2.820746943,3.009637905,2.920436306,3.218611024,3.26742204,3.216308077,3.049220154,3.209350319,3.11322192
23750,ILMN_2578875,2.166200919,2.142264169,2.200039709,2.153678424,2.183202481,2.257049721,1.901138058,1.840521956,1.84849504,1.921467747,1.862499651,1.874247896,1.997178173,2.123460617,2.030514769,2.059688463,1.982024497,1.991112751,2.290640122,2.205822996,2.198842809,2.114986565,2.17290023,2.372568281
23763,ILMN_2579122,2.964606194,2.812961455,2.752023415,2.566752893,2.611125638,2.671725125,3.003992409,2.798817358,2.759121536,2.783949959,2.745917474,2.900304626,2.218718995,2.257034314,2.131785278,2.2023216,2.178701836,2.155797925,2.034470001,2.025445397,2.077709647,2.09078032,1.878978538,2.083789346
23764,ILMN_2579127,1.560958485,1.581958044,1.613996599,1.614861248,1.665040878,1.865354472,1.804575962,1.827916885,1.9067147,1.989307573,1.908200673,1.8985316,1.792879668,1.727173323,1.935893848,1.831224232,1.868186952,1.851611058,1.764383483,1.763971183,1.819844224,2.004908886,1.804775011,2.070265891
23773,ILMN_2579432,2.625011608,2.653086857,2.517927904,2.74882282,2.561161319,2.743755534,3.350447395,3.206973554,3.152430158,3.509490884,3.289090037,3.295954663,1.999215877,2.107422292,2.145135743,2.052538525,2.157003435,2.181788389,2.129146932,2.269458957,2.227684193,2.127011547,2.296686933,2.154466849
23791,ILMN_2579927,1.790332742,1.791928275,1.883600871,1.744601824,1.797181626,1.767661547,1.59135059,1.837109083,1.782806634,1.921345618,1.853888314,1.645647996,2.100881197,2.073304759,2.109880967,2.279731184,2.041561479,2.053972004,2.16497407,2.367861132,2.297652637,2.182501563,2.274382193,2.182744767
23799,ILMN_2580097,1.725206373,1.756285076,1.646448186,1.627260091,1.640763877,1.522836474,1.706444462,1.568528633,1.629674575,1.49142034,1.79245815,1.663695589,1.826410223,1.874531256,1.828444139,1.754451663,1.81564207,1.949049966,1.884084558,1.983151417,1.834346264,1.725500667,1.798481029,1.820410082
23807,ILMN_2580315,1.641393516,1.619920825,1.757903463,1.667337543,1.695636165,1.792617664,2.146931107,2.054674325,1.817949808,1.888051719,1.926656539,2.08566524,1.761683589,1.830600691,1.784628678,1.879962753,1.937629324,1.799932675,1.812647368,2.052558253,2.113730383,1.940253229,1.997047444,1.943294041
23814,ILMN_2580585,1.886335057,1.776061873,1.843458506,1.801859837,1.76009928,1.804229191,1.835528356,1.851626355,1.893200718,1.926049795,1.884608597,1.702363342,2.028342013,1.97677697,1.900166854,1.966339308,2.110842326,1.919639055,2.191750693,2.173092896,2.286009814,2.199862471,2.103453641,2.061597627
23828,ILMN_2580895,1.851503227,1.980354152,1.787900741,1.967361482,2.024065255,1.896802293,2.136417321,2.213650755,2.225429137,2.300639962,2.299704877,2.143949312,2.605126835,2.609034081,2.619957499,2.744648851,2.58932672,2.574398295,2.774569581,2.752416114,2.780560467,2.908949051,2.787519297,2.893506603
23830,ILMN_2580917,2.181011748,2.178066623,2.157739507,2.005409786,2.022124434,2.048556987,2.374922902,2.353000466,2.362894967,2.3504597,2.370220981,2.281061197,2.522272133,2.674535522,2.657979655,2.662930955,2.555612097,2.524651765,2.563001638,2.831906913,2.704424485,2.593796713,2.764924779,2.652760725
23834,ILMN_2581059,1.866654442,1.84684883,1.890584394,1.970256112,1.84946429,1.945057196,1.697295116,1.55863735,1.614507005,1.604992975,1.752920826,1.593123761,1.805975003,1.653534996,1.528572339,1.705688288,1.872653421,1.618736301,1.614515677,1.601398866,1.717262547,1.641097779,1.675535352,1.768079261
23840,ILMN_2581247,2.558174197,2.374802426,2.491517515,2.307184723,2.338815147,2.287671496,3.050008369,3.062866018,2.782709865,2.839356771,2.959006023,2.837972696,2.568739267,2.601436716,2.521947303,2.449935511,2.397638282,2.513129819,2.459422272,2.581292085,2.636655922,2.389823086,2.426788983,2.707154793
23857,ILMN_2581681,2.697779399,2.654249739,2.76654499,2.603445241,2.570634145,2.749884835,2.886481494,2.833038022,2.799346164,2.94818537,2.79513086,2.891711668,2.503277977,2.506832996,2.379397482,2.485607203,2.474366588,2.333950716,2.336324763,2.378340475,2.545864339,2.267563534,2.40818159,2.885652783
23860,ILMN_2581832,1.782675299,1.654223822,1.79143034,1.643539428,1.733221482,1.758207974,1.468444585,1.740989473,1.630014197,1.539033946,1.658145013,1.660152451,1.954348499,1.902400338,1.937631215,1.917921051,1.85346142,1.973633082,2.205130292,2.252280272,2.202270969,2.263480242,2.211605591,2.096804829
23864,ILMN_2581972,3.855418901,4.003668251,3.714477401,3.748452714,3.638704456,3.794793949,3.61640992,3.464324279,3.653116496,3.627625153,3.607568213,3.563476762,2.941530938,3.100268974,2.958728483,3.019654571,3.028474165,2.938775957,2.815298498,2.926640838,2.986711687,2.525763539,2.750593132,2.848210259
23870,ILMN_2582110,3.08130347,3.14781669,3.056126263,3.163439718,3.156520551,3.122444007,2.687704057,2.61317006,2.505132575,2.67604398,2.604806516,2.618984262,2.930765651,3.087043593,2.918290844,3.095398758,3.073945995,3.078218838,3.085667119,3.141217575,3.223987609,3.360895999,3.279456103,3.135345467
23873,ILMN_2582171,2.800743095,2.937376235,2.950626848,3.039513287,2.880624942,2.943336165,3.964144988,3.51268692,3.664562403,3.963238701,3.703180126,3.711694378,2.745388436,2.915686774,2.76821826,2.817487446,2.952801433,3.050598099,2.975610436,2.714669056,2.80864786,2.839680305,2.942393459,2.880430659
23894,ILMN_2582791,1.687921889,1.621298946,1.731511904,1.735231877,1.806731429,1.786890277,1.797699784,1.846621116,1.652183192,1.764899965,1.898708062,1.718099462,2.138034905,2.086603296,2.07607154,2.021903242,2.169323691,2.283100829,2.422164956,2.368440393,2.313942939,2.210306535,2.55534393,2.152167578
23908,ILMN_2582964,2.421372316,2.357313497,2.440634233,2.205939242,2.085350246,2.367408874,2.72025508,2.650945577,2.816782352,2.569147786,2.693424973,2.674392349,2.219744275,2.149641211,2.21394813,2.127489647,2.042181685,2.12122545,1.941375496,2.201883691,2.102001998,1.826757909,1.972241909,2.054036889
23919,ILMN_2583163,2.411911515,2.342933913,2.351162075,2.215358013,2.239161555,2.245833554,2.277417871,2.303818352,2.389401102,2.129553338,2.215597132,2.381060139,2.679910537,2.702571171,2.639998456,2.512637717,2.539486146,2.516269276,2.784075592,2.888775447,2.819696547,2.534788448,2.500148486,2.526536432
23927,ILMN_2583318,3.03716638,2.998498562,2.981838537,2.951742314,2.9865784,2.842972351,2.989413594,3.004468341,2.845164434,2.886053669,2.95533908,2.921697586,3.326775228,3.619332245,3.363870693,3.328024291,3.48664647,3.303310425,3.565406359,3.776439835,3.668540953,3.570278244,3.612354648,3.568063136
23930,ILMN_2583351,2.680360253,2.745303474,2.733191725,2.493937468,2.724984123,2.652820277,2.458006806,2.372754419,2.512076828,2.698218532,2.574301522,2.401171292,2.208518002,2.308417606,2.241297085,2.161981923,2.204998002,2.108559096,2.015522127,2.165935257,2.096179637,2.029334207,2.056583099,2.010422184
23935,ILMN_2583539,2.590940362,2.343659709,2.420783999,2.358859075,2.345541379,2.651244845,2.471423151,2.429382303,2.236202843,2.496256673,2.333599491,2.537255155,2.758747788,2.656715776,2.778268797,2.510858758,2.887464672,2.786589968,2.747581432,2.959965404,2.767289079,2.728526071,2.872629692,2.847794547
23938,ILMN_2583684,2.421527774,2.386076063,2.358482077,2.471478663,2.4691301,2.541476135,2.896412238,3.045285712,2.981746273,3.118301087,2.813812097,2.811859016,2.565618284,2.67838655,2.706821635,2.725560891,2.567441843,2.749707782,2.724802236,2.668031368,2.696560456,2.610680488,2.510072812,2.818595524
23939,ILMN_2583710,2.572316833,2.582527993,2.5198695,2.6458127,2.692342491,2.567922926,2.75271651,2.680703928,2.704340068,2.714892862,2.624250392,2.626169515,2.26872363,2.385640903,2.309146641,2.313114697,2.327678371,2.269458909,2.356741047,2.312456504,2.429905076,2.325360459,2.152655713,2.208131162
23973,ILMN_2584558,4.432694052,4.397013823,4.33145753,4.515020918,4.303374154,4.497155845,4.913627299,4.620926081,4.615637059,4.709950856,4.732108252,4.664276739,5.622252379,5.729969315,5.535596859,5.621477739,5.664238978,5.57065666,5.472522906,5.417143424,5.285997768,5.304569956,5.468204367,5.352776898
23984,ILMN_2584843,2.445993917,2.46093913,2.407272906,2.283359206,2.293199613,2.408062514,3.005931764,2.950389287,2.981577773,2.867976634,2.775926195,2.910909203,2.691641592,2.728817224,2.632917321,2.443472619,2.571631902,2.602903533,2.601368265,2.707107186,2.666655955,2.550139397,2.583833262,2.573838757
23998,ILMN_2585233,4.709956196,4.715791369,4.657552393,4.867796356,4.739512811,4.988079789,4.929634725,4.850292527,4.882709836,5.046164131,4.951778572,4.991334698,5.624828808,5.803858951,5.650197776,5.833062442,5.898276079,5.64683122,5.629287264,5.693072878,5.601660324,5.694563051,5.669310386,5.688949063
24000,ILMN_2585275,2.230795159,2.214333138,2.242202308,2.180579589,2.105100642,2.275531374,2.641226317,2.641099844,2.653347327,2.606371365,2.444174803,2.526448456,3.014708466,3.127725091,3.035404383,3.025270795,3.113107475,3.03566137,3.692298039,3.802954472,3.709093045,3.417803958,3.697115499,3.515764537
24008,ILMN_2585447,2.728603332,2.703505145,2.569988514,2.587852093,2.540311829,2.67001903,3.01154913,3.015693104,2.863553928,3.06621819,2.940575214,3.09336079,2.574417029,2.689378944,2.567700685,2.729537269,2.743050875,2.641486566,3.148124763,3.083397516,3.069864323,3.075598196,3.353113893,3.258569939
24018,ILMN_2585676,1.650735917,1.691837108,1.736038518,1.723245838,1.616510439,1.739493546,3.025462473,2.84180707,2.948235758,3.182866243,3.147701502,2.988340855,1.793556444,1.880625603,1.832601103,1.736390654,1.774126992,1.776672623,1.860736275,1.77969145,1.762480838,1.769878577,1.644151266,1.884122969
24043,ILMN_2586462,1.784254554,1.77176682,1.909742707,1.974068897,1.918881085,1.875180379,1.992376494,2.107662028,1.973955895,2.117745223,2.038469398,2.139731253,2.288148201,2.308982845,2.29734295,2.539903253,2.447612455,2.494111442,2.452742544,2.472312964,2.502294421,2.681145469,2.617288291,2.530662142
24051,ILMN_2586632,2.585597826,2.396689555,2.497864017,2.374741267,2.427098673,2.528700095,1.848022501,1.824511556,2.072326259,1.859665298,2.018127242,1.825557455,2.192831779,2.122756408,2.1942015,2.117738641,2.061909563,2.0975887,2.439996648,2.395805419,2.430379668,2.435335913,2.427490278,2.354135011
24055,ILMN_2586777,2.37542565,2.285619412,2.312133563,2.295017525,2.346168157,2.307013871,2.885181782,2.695723371,2.817673225,2.89391736,2.818845508,2.737215854,2.685158648,2.635508136,2.561518737,2.467548802,2.585474291,2.588072341,2.79977337,2.732722031,2.843489881,2.745312988,2.871920129,3.240799616
24060,ILMN_2586958,2.432687827,2.440418403,2.480177965,2.440644667,2.255684214,2.332348171,2.239147918,2.327967679,2.166826983,2.230744116,2.106088171,2.244090308,2.700001162,2.833556852,2.649578061,2.489406629,2.659250337,2.682105185,2.599523794,2.782647937,2.703434378,2.645841839,2.542735422,2.676680818
24064,ILMN_2587005,1.896848708,1.951072812,1.717571934,1.99063121,1.894664435,1.944384033,2.307093279,2.038450702,2.064433961,2.078816317,2.066335371,2.128309551,2.351124686,2.490960241,2.171973304,2.509332625,2.423607823,2.360350913,2.551485694,2.50732733,2.477938381,2.319821727,2.368939722,2.243949541
24066,ILMN_2587084,2.300250674,2.340562224,2.319017281,2.150911887,2.144227407,2.199296888,2.494786258,2.560776981,2.461970317,2.353746093,2.267210058,2.450644602,2.589724038,2.700712756,2.631697855,2.475642354,2.468470547,2.584143414,2.706016704,3.004773657,2.82136991,2.407749567,2.477814335,2.708274934
24090,ILMN_2587721,4.444150796,4.27832942,4.365038477,4.277439452,4.077153688,4.384322991,4.504830851,4.420001249,4.51364644,4.259069031,4.095583045,4.49076773,5.371953198,5.710012564,5.32838924,5.194995381,5.562844302,5.34150634,5.493584534,5.579801396,5.484381725,5.070609659,5.376968481,5.262656881
24125,ILMN_2587984,1.589751226,1.540182492,1.766353677,1.663102376,1.763578212,1.848330158,2.497617787,2.410321169,2.488688625,2.741027954,2.533167424,2.515477238,1.946619575,2.112706167,2.04023841,2.136735505,2.130541673,2.057626151,2.141338059,2.031308928,2.24647367,2.156508928,2.216435721,2.014498525
24134,ILMN_2588055,1.884110957,1.962183638,1.816649456,1.893166542,1.782205331,1.614084386,1.497159245,1.508465189,1.654075558,1.538905918,1.663593946,1.680097253,1.799524877,1.670086978,1.803852407,1.7936966,1.755473214,1.770514858,2.020123699,1.789886462,1.954491742,1.976461329,1.898309753,2.304368105
